合约代码,UpdateTime,LastPrice,Volume,BidPrice1,BidVolume1,AskPrice1,AskVolume1,OpenInterest,Turnover
au2412,20:24:50.500,594.24,0,1.79769e+308,0,1.79769e+308,0,220257,0
au2412,20:59:00.0,594.2,103,594.2,4,594.24,6,220291,6.12026e+07
au2412,21:00:00.0,594.4,126,594.34,33,594.44,1,220309,7.48727e+07
au2412,21:00:00.500,594.46,191,594.48,1,594.52,1,220310,1.13513e+08
au2412,21:00:01.0,594.48,243,594.44,9,594.48,2,220297,1.44426e+08
au2412,21:00:01.500,594.52,279,594.52,4,594.6,2,220283,1.65827e+08
au2412,21:00:02.0,594.44,308,594.44,5,594.48,26,220281,1.83067e+08
au2412,21:00:02.500,594.48,351,594.36,4,594.44,1,220288,2.08628e+08
au2412,21:00:03.0,594.38,364,594.38,2,594.4,1,220282,2.16355e+08
au2412,21:00:03.500,594.44,398,594.38,1,594.44,14,220283,2.36564e+08
au2412,21:00:04.0,594.26,449,594.26,1,594.38,1,220289,2.66879e+08
au2412,21:00:04.500,594.4,488,594.4,15,594.42,8,220270,2.9006e+08
au2412,21:00:05.0,594.4,526,594.4,3,594.42,3,220253,3.12648e+08
au2412,21:00:05.500,594.38,535,594.36,1,594.38,5,220258,3.17997e+08
au2412,21:00:06.0,594.4,571,594.38,1,594.4,1,220247,3.39395e+08
au2412,21:00:06.500,594.4,589,594.42,3,594.44,1,220243,3.50094e+08
au2412,21:00:07.0,594.38,603,594.32,1,594.38,3,220248,3.58416e+08
au2412,21:00:07.500,594.4,614,594.38,3,594.4,5,220243,3.64954e+08
au2412,21:00:08.0,594.42,633,594.42,2,594.44,5,220233,3.76248e+08
au2412,21:00:08.500,594.42,647,594.4,3,594.48,12,220230,3.8457e+08
au2412,21:00:09.0,594.48,666,594.44,4,594.48,9,220228,3.95864e+08
au2412,21:00:09.500,594.48,687,594.48,2,594.52,7,220229,4.08349e+08
au2412,21:00:10.0,594.48,702,594.48,1,594.52,8,220235,4.17266e+08
au2412,21:00:10.500,594.5,712,594.44,2,594.48,3,220240,4.23211e+08
au2412,21:00:11.0,594.44,719,594.42,2,594.48,6,220235,4.27372e+08
au2412,21:00:11.500,594.38,748,594.38,5,594.48,1,220234,4.44611e+08
au2412,21:00:12.0,594.48,756,594.44,1,594.46,1,220232,4.49367e+08
au2412,21:00:12.500,594.44,763,594.4,5,594.46,1,220230,4.53528e+08
au2412,21:00:13.0,594.48,769,594.4,6,594.46,2,220230,4.57095e+08
au2412,21:00:13.500,594.6,801,594.6,22,594.62,2,220246,4.7612e+08
au2412,21:00:14.0,594.56,837,594.52,1,594.56,2,220267,4.97525e+08
au2412,21:00:14.500,594.52,849,594.48,2,594.52,11,220271,5.04659e+08
au2412,21:00:15.0,594.54,868,594.5,2,594.56,6,220267,5.15955e+08
au2412,21:00:15.500,594.56,880,594.52,2,594.56,1,220266,5.2309e+08
au2412,21:00:16.0,594.56,890,594.56,9,594.6,1,220264,5.29035e+08
au2412,21:00:16.500,594.54,910,594.52,5,594.6,8,220257,5.40926e+08
au2412,21:00:17.0,594.54,914,594.52,6,594.56,23,220255,5.43304e+08
au2412,21:00:17.500,594.54,925,594.5,1,594.54,7,220255,5.49844e+08
au2412,21:00:18.0,594.5,936,594.46,7,594.5,2,220257,5.56384e+08
au2412,21:00:18.500,594.56,951,594.48,1,594.56,22,220250,5.65301e+08
au2412,21:00:19.0,594.52,955,594.5,1,594.54,10,220250,5.67679e+08
au2412,21:00:19.500,594.5,958,594.48,10,594.5,2,220247,5.69463e+08
au2412,21:00:20.0,594.5,972,594.5,1,594.54,4,220246,5.77786e+08
au2412,21:00:20.500,594.5,982,594.5,12,594.54,3,220249,5.83731e+08
au2412,21:00:21.0,594.54,988,594.52,1,594.56,22,220248,5.87298e+08
au2412,21:00:21.500,594.56,989,594.54,5,594.56,21,220248,5.87893e+08
au2412,21:00:22.0,594.56,1018,594.54,1,594.6,9,220229,6.05135e+08
au2412,21:00:22.500,594.56,1021,594.56,4,594.6,8,220229,6.06918e+08
au2412,21:00:23.0,594.56,1026,594.56,3,594.6,6,220229,6.09891e+08
au2412,21:00:23.500,594.54,1037,594.54,4,594.6,1,220225,6.16432e+08
au2412,21:00:24.0,594.6,1042,594.6,3,594.62,3,220227,6.19405e+08
au2412,21:00:24.500,594.58,1049,594.56,3,594.6,5,220226,6.23567e+08
au2412,21:00:25.0,594.6,1054,594.6,4,594.62,1,220226,6.2654e+08
au2412,21:00:25.500,594.56,1066,594.56,2,594.6,11,220221,6.33675e+08
au2412,21:00:26.0,594.6,1072,594.54,17,594.56,11,220219,6.37242e+08
au2412,21:00:26.500,594.6,1088,594.54,16,594.6,6,220217,6.46756e+08
au2412,21:00:27.0,594.54,1098,594.54,18,594.56,3,220216,6.52701e+08
au2412,21:00:27.500,594.6,1111,594.54,10,594.56,2,220225,6.6043e+08
au2412,21:00:28.0,594.56,1127,594.52,5,594.56,11,220232,6.69943e+08
au2412,21:00:28.500,594.56,1132,594.52,5,594.56,10,220230,6.72916e+08
au2412,21:00:29.0,594.56,1141,594.52,7,594.56,2,220226,6.78267e+08
au2412,21:00:29.500,594.54,1166,594.48,2,594.56,13,220232,6.9313e+08
au2412,21:00:30.0,594.54,1175,594.5,1,594.54,1,220231,6.98481e+08
au2412,21:00:30.500,594.52,1179,594.5,2,594.52,1,220229,7.00859e+08
au2412,21:00:31.0,594.52,1185,594.5,3,594.54,11,220229,7.04426e+08
au2412,21:00:31.500,594.52,1188,594.5,4,594.54,14,220229,7.0621e+08
au2412,21:00:32.0,594.54,1196,594.5,5,594.54,13,220224,7.10966e+08
au2412,21:00:32.500,594.54,1200,594.52,1,594.54,11,220221,7.13344e+08
au2412,21:00:33.0,594.54,1205,594.52,4,594.54,3,220216,7.16317e+08
au2412,21:00:33.500,594.52,1216,594.5,6,594.54,2,220212,7.22857e+08
au2412,21:00:34.0,594.54,1217,594.5,7,594.52,2,220213,7.23451e+08
au2412,21:00:34.500,594.5,1225,594.46,2,594.52,4,220211,7.28207e+08
au2412,21:00:35.0,594.5,1228,594.48,1,594.5,2,220209,7.29991e+08
au2412,21:00:35.500,594.5,1229,594.48,2,594.5,8,220209,7.30585e+08
au2412,21:00:36.0,594.48,1235,594.46,2,594.5,4,220210,7.34152e+08
au2412,21:00:36.500,594.5,1238,594.48,2,594.5,3,220212,7.35936e+08
au2412,21:00:37.0,594.34,1258,594.32,9,594.4,1,220223,7.47824e+08
au2412,21:00:37.500,594.4,1275,594.36,1,594.4,2,220220,7.57928e+08
au2412,21:00:38.0,594.4,1287,594.3,2,594.4,4,220216,7.6506e+08
au2412,21:00:38.500,594.4,1291,594.36,1,594.4,4,220216,7.67438e+08
au2412,21:00:39.0,594.36,1295,594.34,1,594.36,3,220216,7.69815e+08
au2412,21:00:39.500,594.38,1303,594.38,8,594.42,2,220214,7.7457e+08
au2412,21:00:40.0,594.42,1305,594.38,5,594.44,3,220215,7.75759e+08
au2412,21:00:40.500,594.38,1311,594.4,1,594.42,1,220218,7.79325e+08
au2412,21:00:41.0,594.34,1318,594.34,2,594.42,2,220217,7.83486e+08
au2412,21:00:41.500,594.36,1323,594.36,5,594.4,1,220218,7.86458e+08
au2412,21:00:42.0,594.4,1326,594.4,1,594.42,1,220219,7.88241e+08
au2412,21:00:42.500,594.38,1331,594.38,1,594.44,1,220219,7.91213e+08
au2412,21:00:43.0,594.38,1335,594.36,4,594.42,2,220220,7.93591e+08
au2412,21:00:43.500,594.42,1338,594.42,3,594.44,2,220219,7.95374e+08
au2412,21:00:44.0,594.42,1338,594.42,6,594.44,1,220219,7.95374e+08
au2412,21:00:44.500,594.42,1345,594.42,1,594.48,16,220219,7.99535e+08
au2412,21:00:45.0,594.4,1350,594.38,3,594.4,1,220216,8.02507e+08
au2412,21:00:45.500,594.4,1354,594.4,3,594.42,1,220214,8.04885e+08
au2412,21:00:46.0,594.44,1356,594.4,3,594.46,5,220215,8.06073e+08
au2412,21:00:46.500,594.4,1364,594.4,4,594.42,1,220217,8.10829e+08
au2412,21:00:47.0,594.4,1370,594.4,1,594.42,8,220218,8.14395e+08
au2412,21:00:47.500,594.4,1372,594.38,2,594.42,8,220219,8.15584e+08
au2412,21:00:48.0,594.4,1374,594.4,1,594.42,8,220221,8.16773e+08
au2412,21:00:48.500,594.42,1378,594.38,2,594.42,6,220218,8.1915e+08
au2412,21:00:49.0,594.42,1382,594.38,3,594.42,2,220215,8.21528e+08
au2412,21:00:49.500,594.48,1393,594.42,2,594.48,1,220215,8.28067e+08
au2412,21:00:50.0,594.48,1393,594.44,1,594.46,1,220215,8.28067e+08
au2412,21:00:50.500,594.48,1399,594.44,2,594.5,3,220215,8.31634e+08
au2412,21:00:51.0,594.46,1401,594.44,3,594.48,2,220215,8.32823e+08
au2412,21:00:51.500,594.48,1405,594.44,3,594.5,3,220215,8.35201e+08
au2412,21:00:52.0,594.46,1408,594.46,4,594.5,1,220216,8.36984e+08
au2412,21:00:52.500,594.46,1411,594.46,2,594.5,3,220217,8.38767e+08
au2412,21:00:53.0,594.44,1417,594.42,3,594.44,9,220214,8.42334e+08
au2412,21:00:53.500,594.44,1423,594.42,3,594.44,3,220209,8.45901e+08
au2412,21:00:54.0,594.48,1432,594.48,6,594.5,2,220205,8.51251e+08
au2412,21:00:54.500,594.48,1440,594.44,6,594.5,3,220200,8.56007e+08
au2412,21:00:55.0,594.44,1443,594.44,4,594.46,1,220199,8.5779e+08
au2412,21:00:55.500,594.48,1447,594.48,2,594.5,1,220199,8.60168e+08
au2412,21:00:56.0,594.5,1449,594.5,12,594.52,4,220199,8.61357e+08
au2412,21:00:56.500,594.54,1457,594.52,5,594.56,3,220206,8.66113e+08
au2412,21:00:57.0,594.56,1462,594.56,19,594.58,13,220207,8.69086e+08
au2412,21:00:57.500,594.56,1476,594.56,15,594.58,2,220208,8.7741e+08
au2412,21:00:58.0,594.58,1496,594.54,1,594.6,13,220221,8.89301e+08
au2412,21:00:58.500,594.56,1499,594.54,2,594.58,3,220221,8.91085e+08
au2412,21:00:59.0,594.58,1505,594.54,2,594.6,17,220224,8.94652e+08
au2412,21:00:59.500,594.6,1522,594.58,6,594.6,3,220219,9.04761e+08
au2412,21:01:00.0,594.6,1554,594.6,15,594.62,6,220217,9.23788e+08
au2412,21:01:00.500,594.6,1578,594.58,4,594.6,1,220220,9.38058e+08
au2412,21:01:01.0,594.56,1589,594.54,6,594.56,3,220218,9.44599e+08
au2412,21:01:01.500,594.54,1607,594.5,6,594.54,4,220219,9.553e+08
au2412,21:01:02.0,594.5,1614,594.5,17,594.54,2,220215,9.59462e+08
au2412,21:01:02.500,594.54,1626,594.52,7,594.58,15,220209,9.66596e+08
au2412,21:01:03.0,594.52,1633,594.54,1,594.56,16,220206,9.70758e+08
au2412,21:01:03.500,594.54,1645,594.52,4,594.54,6,220211,9.77892e+08
au2412,21:01:04.0,594.5,1679,594.48,3,594.5,2,220213,9.98106e+08
au2412,21:01:04.500,594.54,1687,594.48,3,594.54,3,220216,1.00286e+09
au2412,21:01:05.0,594.5,1688,594.48,5,594.5,2,220217,1.00346e+09
au2412,21:01:05.500,594.54,1693,594.5,4,594.54,7,220219,1.00643e+09
au2412,21:01:06.0,594.52,1694,594.5,7,594.52,13,220218,1.00702e+09
au2412,21:01:06.500,594.52,1711,594.5,3,594.52,1,220209,1.01713e+09
au2412,21:01:07.500,594.52,1720,594.5,4,594.54,4,220205,1.02248e+09
au2412,21:01:08.0,594.52,1721,594.52,5,594.54,3,220204,1.02308e+09
au2412,21:01:08.500,594.54,1727,594.54,1,594.58,9,220204,1.02664e+09
au2412,21:01:09.0,594.54,1741,594.54,10,594.58,3,220203,1.03497e+09
au2412,21:01:09.500,594.56,1748,594.56,1,594.6,7,220201,1.03913e+09
au2412,21:01:10.0,594.56,1753,594.56,2,594.58,1,220198,1.0421e+09
au2412,21:01:10.500,594.56,1756,594.56,3,594.58,2,220200,1.04388e+09
au2412,21:01:11.0,594.54,1760,594.54,7,594.56,11,220202,1.04626e+09
au2412,21:01:11.500,594.56,1768,594.54,1,594.56,11,220203,1.05102e+09
au2412,21:01:12.0,594.54,1780,594.54,1,594.56,4,220199,1.05815e+09
au2412,21:01:12.500,594.56,1787,594.56,7,594.58,2,220196,1.06232e+09
au2412,21:01:13.0,594.58,1790,594.56,9,594.6,7,220197,1.0641e+09
au2412,21:01:13.500,594.6,1797,594.56,7,594.6,5,220196,1.06826e+09
au2412,21:01:14.0,594.56,1803,594.56,2,594.6,5,220194,1.07183e+09
au2412,21:01:14.500,594.56,1809,594.56,7,594.58,1,220192,1.0754e+09
au2412,21:01:15.0,594.56,1819,594.56,5,594.6,5,220195,1.08134e+09
au2412,21:01:15.500,594.6,1827,594.6,1,594.62,6,220199,1.0861e+09
au2412,21:01:16.0,594.58,1835,594.58,4,594.6,3,220203,1.09086e+09
au2412,21:01:16.500,594.58,1843,594.56,8,594.6,1,220203,1.09561e+09
au2412,21:01:17.0,594.56,1849,594.58,1,594.6,4,220202,1.09918e+09
au2412,21:01:17.500,594.6,1853,594.56,8,594.6,4,220204,1.10156e+09
au2412,21:01:18.0,594.6,1855,594.56,7,594.6,3,220204,1.10275e+09
au2412,21:01:18.500,594.6,1859,594.58,1,594.6,2,220204,1.10513e+09
au2412,21:01:19.0,594.54,1868,594.54,12,594.56,6,220211,1.11048e+09
au2412,21:01:19.500,594.52,1890,594.52,3,594.56,7,220232,1.12356e+09
au2412,21:01:20.0,594.52,1993,594.48,1,594.52,21,220195,1.18479e+09
au2412,21:01:20.500,594.44,2005,594.42,1,594.46,3,220194,1.19192e+09
au2412,21:01:21.0,594.46,2027,594.4,4,594.48,8,220183,1.205e+09
au2412,21:01:21.500,594.42,2030,594.42,6,594.46,8,220182,1.20679e+09
au2412,21:01:22.0,594.46,2042,594.4,1,594.44,1,220183,1.21392e+09
au2412,21:01:22.500,594.4,2048,594.36,3,594.4,2,220181,1.21748e+09
au2412,21:01:23.0,594.4,2073,594.36,1,594.42,3,220180,1.23234e+09
au2412,21:01:23.500,594.36,2078,594.34,6,594.36,2,220175,1.23532e+09
au2412,21:01:24.0,594.36,2080,594.36,3,594.4,7,220173,1.2365e+09
au2412,21:01:24.500,594.36,2087,594.36,2,594.38,4,220173,1.24067e+09
au2412,21:01:25.0,594.36,2097,594.34,6,594.36,25,220170,1.24661e+09
au2412,21:01:25.500,594.36,2117,594.3,5,594.36,23,220165,1.2585e+09
au2412,21:01:26.0,594.36,2127,594.32,1,594.36,23,220161,1.26444e+09
au2412,21:01:26.500,594.36,2132,594.32,6,594.36,19,220161,1.26741e+09
au2412,21:01:27.0,594.36,2159,594.34,2,594.38,2,220156,1.28346e+09
au2412,21:01:27.500,594.34,2162,594.36,4,594.38,5,220156,1.28524e+09
au2412,21:01:28.0,594.36,2165,594.36,7,594.38,3,220156,1.28702e+09
au2412,21:01:28.500,594.36,2168,594.36,5,594.38,3,220156,1.28881e+09
au2412,21:01:29.0,594.38,2169,594.36,5,594.38,1,220155,1.2894e+09
au2412,21:01:29.500,594.34,2181,594.32,3,594.36,3,220154,1.29653e+09
au2412,21:01:30.0,594.34,2185,594.32,3,594.34,5,220154,1.29891e+09
au2412,21:01:30.500,594.34,2192,594.32,1,594.34,3,220152,1.30307e+09
au2412,21:01:31.0,594.32,2207,594.3,5,594.32,1,220150,1.31199e+09
au2412,21:01:31.500,594.32,2212,594.3,5,594.32,1,220146,1.31496e+09
au2412,21:01:32.0,594.4,2223,594.36,1,594.42,3,220142,1.3215e+09
au2412,21:01:32.500,594.32,2227,594.32,2,594.36,1,220141,1.32387e+09
au2412,21:01:33.0,594.3,2250,594.3,1,594.36,1,220138,1.33754e+09
au2412,21:01:33.500,594.28,2318,594.22,1,594.32,3,220114,1.37795e+09
au2412,21:01:34.0,594.3,2335,594.26,1,594.32,3,220111,1.38805e+09
au2412,21:01:34.500,594.28,2345,594.28,3,594.34,2,220111,1.394e+09
au2412,21:01:35.0,594.3,2350,594.3,2,594.32,1,220111,1.39697e+09
au2412,21:01:35.500,594.32,2354,594.32,7,594.34,3,220112,1.39934e+09
au2412,21:01:36.0,594.32,2362,594.28,3,594.34,2,220118,1.4041e+09
au2412,21:01:36.500,594.3,2367,594.28,4,594.3,1,220117,1.40707e+09
au2412,21:01:37.0,594.28,2370,594.28,1,594.32,2,220118,1.40885e+09
au2412,21:01:37.500,594.28,2371,594.26,3,594.3,5,220118,1.40945e+09
au2412,21:01:38.0,594.3,2372,594.26,3,594.28,4,220119,1.41004e+09
au2412,21:01:38.500,594.26,2379,594.24,5,594.28,1,220115,1.4142e+09
au2412,21:01:39.0,594.28,2385,594.28,1,594.3,6,220112,1.41777e+09
au2412,21:01:39.500,594.3,2394,594.3,2,594.32,5,220117,1.42312e+09
au2412,21:01:40.0,594.32,2401,594.26,3,594.32,1,220119,1.42728e+09
au2412,21:01:40.500,594.32,2402,594.28,18,594.32,5,220120,1.42787e+09
au2412,21:01:41.0,594.28,2405,594.28,17,594.3,1,220119,1.42965e+09
au2412,21:01:41.500,594.28,2423,594.28,2,594.32,1,220121,1.44035e+09
au2412,21:01:42.0,594.28,2427,594.26,3,594.32,5,220120,1.44273e+09
au2412,21:01:42.500,594.32,2433,594.32,1,594.34,5,220118,1.44629e+09
au2412,21:01:43.0,594.28,2435,594.28,5,594.32,7,220116,1.44748e+09
au2412,21:01:43.500,594.28,2438,594.3,1,594.32,6,220115,1.44926e+09
au2412,21:01:44.0,594.34,2445,594.32,1,594.34,3,220118,1.45343e+09
au2412,21:01:44.500,594.32,2450,594.32,6,594.34,1,220117,1.4564e+09
au2412,21:01:45.0,594.32,2454,594.32,9,594.36,8,220117,1.45877e+09
au2412,21:01:45.500,594.32,2465,594.32,1,594.36,5,220113,1.46531e+09
au2412,21:01:46.0,594.32,2475,594.32,3,594.38,1,220112,1.47126e+09
au2412,21:01:46.500,594.34,2485,594.3,2,594.32,2,220114,1.4772e+09
au2412,21:01:47.0,594.28,2489,594.26,2,594.32,2,220116,1.47958e+09
au2412,21:01:47.500,594.28,2505,594.3,3,594.32,2,220110,1.48908e+09
au2412,21:01:48.0,594.3,2517,594.24,1,594.3,8,220106,1.49622e+09
au2412,21:01:48.500,594.28,2523,594.24,2,594.3,9,220110,1.49978e+09
au2412,21:01:49.0,594.28,2526,594.24,1,594.28,2,220110,1.50156e+09
au2412,21:01:49.500,594.26,2529,594.24,3,594.26,3,220109,1.50335e+09
au2412,21:01:50.0,594.28,2537,594.26,6,594.3,6,220110,1.5081e+09
au2412,21:01:50.500,594.26,2541,594.24,2,594.28,5,220107,1.51048e+09
au2412,21:01:51.0,594.24,2543,594.22,1,594.28,4,220106,1.51167e+09
au2412,21:01:51.500,594.24,2544,594.24,3,594.26,3,220105,1.51226e+09
au2412,21:01:52.0,594.24,2564,594.2,3,594.26,8,220107,1.52415e+09
au2412,21:01:52.500,594.2,2568,594.18,2,594.2,2,220107,1.52652e+09
au2412,21:01:53.0,594.18,2577,594.16,1,594.18,1,220099,1.53187e+09
au2412,21:01:53.500,594.14,2583,594.14,3,594.16,4,220100,1.53544e+09
au2412,21:01:54.0,594.14,2589,594.12,6,594.14,10,220103,1.539e+09
au2412,21:01:54.500,594.14,2603,594.06,3,594.14,7,220107,1.54732e+09
au2412,21:01:55.0,594.14,2603,594.08,3,594.12,10,220107,1.54732e+09
au2412,21:01:55.500,594.08,2625,594.06,3,594.08,1,220111,1.56039e+09
au2412,21:01:56.500,594.12,2629,594.12,1,594.14,2,220112,1.56276e+09
au2412,21:01:57.0,594.1,2636,594.12,1,594.14,4,220109,1.56692e+09
au2412,21:01:57.500,594.08,2655,594.08,2,594.12,2,220115,1.57821e+09
au2412,21:01:58.0,594.12,2660,594.08,1,594.12,5,220113,1.58118e+09
au2412,21:01:58.500,594.12,2667,594.08,4,594.12,5,220114,1.58534e+09
au2412,21:01:59.0,594.12,2676,594.06,3,594.08,4,220115,1.59069e+09
au2412,21:01:59.500,594.14,2688,594.08,6,594.14,1,220116,1.59782e+09
au2412,21:02:00.0,594.1,2695,594.1,5,594.14,5,220118,1.60198e+09
au2412,21:02:00.500,594.1,2698,594.1,4,594.14,5,220119,1.60376e+09
au2412,21:02:01.0,594.12,2704,594.12,1,594.14,1,220115,1.60732e+09
au2412,21:02:01.500,594.14,2707,594.12,12,594.16,6,220118,1.60911e+09
au2412,21:02:02.0,594.14,2714,594.14,3,594.16,3,220119,1.61326e+09
au2412,21:02:02.500,594.14,2723,594.16,1,594.18,1,220123,1.61861e+09
au2412,21:02:03.0,594.16,2740,594.12,9,594.14,1,220135,1.62871e+09
au2412,21:02:03.500,594.16,2748,594.16,1,594.18,7,220133,1.63347e+09
au2412,21:02:04.0,594.16,2750,594.12,7,594.16,6,220133,1.63465e+09
au2412,21:02:04.500,594.14,2764,594.14,1,594.18,2,220135,1.64297e+09
au2412,21:02:05.0,594.16,2768,594.16,3,594.18,3,220136,1.64535e+09
au2412,21:02:05.500,594.18,2772,594.18,1,594.2,2,220135,1.64772e+09
au2412,21:02:06.0,594.16,2779,594.16,3,594.22,1,220134,1.65188e+09
au2412,21:02:06.500,594.16,2779,594.18,1,594.2,3,220134,1.65188e+09
au2412,21:02:07.0,594.16,2785,594.14,4,594.16,3,220134,1.65545e+09
au2412,21:02:07.500,594.16,2793,594.16,9,594.2,4,220133,1.6602e+09
au2412,21:02:08.0,594.2,2798,594.18,7,594.22,5,220135,1.66317e+09
au2412,21:02:08.500,594.22,2814,594.16,8,594.24,2,220142,1.67268e+09
au2412,21:02:09.0,594.2,2815,594.2,2,594.22,1,220143,1.67327e+09
au2412,21:02:09.500,594.22,2820,594.2,3,594.26,5,220145,1.67625e+09
au2412,21:02:10.0,594.26,2823,594.22,2,594.26,3,220147,1.67803e+09
au2412,21:02:10.500,594.24,2827,594.24,2,594.28,4,220145,1.68041e+09
au2412,21:02:11.0,594.28,2831,594.28,12,594.3,2,220147,1.68278e+09
au2412,21:02:11.500,594.28,2846,594.28,11,594.34,1,220156,1.6917e+09
au2412,21:02:12.0,594.28,2847,594.3,3,594.32,1,220156,1.69229e+09
au2412,21:02:12.500,594.28,2870,594.26,1,594.28,1,220154,1.70596e+09
au2412,21:02:13.0,594.26,2878,594.22,20,594.26,18,220157,1.71071e+09
au2412,21:02:13.500,594.24,2897,594.22,5,594.24,1,220154,1.722e+09
au2412,21:02:14.0,594.22,2905,594.2,7,594.24,3,220153,1.72676e+09
au2412,21:02:14.500,594.22,2908,594.2,7,594.24,1,220152,1.72854e+09
au2412,21:02:15.0,594.2,2910,594.22,1,594.26,8,220150,1.72973e+09
au2412,21:02:15.500,594.22,2913,594.2,5,594.24,1,220148,1.73151e+09
au2412,21:02:16.0,594.2,2917,594.22,1,594.24,5,220148,1.73389e+09
au2412,21:02:16.500,594.24,2928,594.24,1,594.26,9,220141,1.74043e+09
au2412,21:02:17.0,594.24,2930,594.2,1,594.26,6,220140,1.74161e+09
au2412,21:02:17.500,594.24,2931,594.22,1,594.24,1,220139,1.74221e+09
au2412,21:02:18.0,594.24,2938,594.24,7,594.26,5,220140,1.74637e+09
au2412,21:02:18.500,594.24,2945,594.2,2,594.24,3,220141,1.75053e+09
au2412,21:02:19.0,594.24,2945,594.18,2,594.22,1,220141,1.75053e+09
au2412,21:02:19.500,594.22,2946,594.18,6,594.2,1,220141,1.75112e+09
au2412,21:02:20.0,594.24,2956,594.24,5,594.26,2,220132,1.75706e+09
au2412,21:02:20.500,594.26,2963,594.26,2,594.28,3,220131,1.76122e+09
au2412,21:02:21.0,594.26,2966,594.26,4,594.28,2,220130,1.76301e+09
au2412,21:02:21.500,594.24,2978,594.2,12,594.24,2,220126,1.77014e+09
au2412,21:02:22.0,594.24,2979,594.2,6,594.22,7,220126,1.77073e+09
au2412,21:02:22.500,594.2,2989,594.18,1,594.2,3,220127,1.77667e+09
au2412,21:02:23.0,594.2,2993,594.18,2,594.22,7,220128,1.77905e+09
au2412,21:02:23.500,594.24,2996,594.2,1,594.26,5,220125,1.78083e+09
au2412,21:02:24.0,594.26,3001,594.22,5,594.28,5,220121,1.7838e+09
au2412,21:02:24.500,594.28,3009,594.24,3,594.28,3,220115,1.78856e+09
au2412,21:02:25.0,594.26,3013,594.26,6,594.3,2,220117,1.79094e+09
au2412,21:02:25.500,594.32,3018,594.28,4,594.34,3,220115,1.79391e+09
au2412,21:02:26.0,594.32,3018,594.3,5,594.32,1,220115,1.79391e+09
au2412,21:02:26.500,594.3,3022,594.28,4,594.32,4,220114,1.79628e+09
au2412,21:02:27.0,594.3,3025,594.3,3,594.32,1,220113,1.79807e+09
au2412,21:02:27.500,594.3,3030,594.3,2,594.34,2,220112,1.80104e+09
au2412,21:02:28.0,594.3,3030,594.32,2,594.34,3,220112,1.80104e+09
au2412,21:02:28.500,594.3,3037,594.32,2,594.34,2,220117,1.8052e+09
au2412,21:02:29.0,594.32,3040,594.32,6,594.34,1,220120,1.80698e+09
au2412,21:02:29.500,594.34,3042,594.34,2,594.36,10,220120,1.80817e+09
au2412,21:02:30.0,594.34,3050,594.34,1,594.36,5,220121,1.81293e+09
au2412,21:02:30.500,594.36,3055,594.34,8,594.36,2,220117,1.8159e+09
au2412,21:02:31.0,594.36,3057,594.36,4,594.38,2,220117,1.81709e+09
au2412,21:02:31.500,594.38,3062,594.36,5,594.4,12,220117,1.82006e+09
au2412,21:02:32.0,594.36,3064,594.36,6,594.4,12,220117,1.82125e+09
au2412,21:02:32.500,594.36,3064,594.36,6,594.4,12,220117,1.82125e+09
au2412,21:02:33.0,594.4,3066,594.38,1,594.4,10,220117,1.82244e+09
au2412,21:02:33.500,594.4,3070,594.38,1,594.4,6,220114,1.82481e+09
au2412,21:02:34.0,594.38,3073,594.36,9,594.4,4,220113,1.8266e+09
au2412,21:02:34.500,594.4,3084,594.4,1,594.42,6,220110,1.83313e+09
au2412,21:02:35.0,594.36,3089,594.36,2,594.4,4,220107,1.83611e+09
au2412,21:02:35.500,594.4,3092,594.36,3,594.4,3,220105,1.83789e+09
au2412,21:02:36.0,594.42,3102,594.42,4,594.44,1,220100,1.84383e+09
au2412,21:02:36.500,594.44,3114,594.44,4,594.46,1,220100,1.85097e+09
au2412,21:02:37.0,594.46,3115,594.46,3,594.48,5,220100,1.85156e+09
au2412,21:02:37.500,594.46,3128,594.44,5,594.46,1,220096,1.85929e+09
au2412,21:02:38.0,594.46,3132,594.46,2,594.5,8,220097,1.86167e+09
au2412,21:02:38.500,594.48,3134,594.46,10,594.48,4,220097,1.86286e+09
au2412,21:02:39.0,594.52,3151,594.5,8,594.54,3,220089,1.87296e+09
au2412,21:02:39.500,594.54,3162,594.52,5,594.56,2,220085,1.8795e+09
au2412,21:02:40.0,594.48,3176,594.48,4,594.5,7,220093,1.88783e+09
au2412,21:02:40.500,594.48,3180,594.46,11,594.5,7,220093,1.8902e+09
au2412,21:02:41.0,594.48,3185,594.46,8,594.5,3,220096,1.89318e+09
au2412,21:02:41.500,594.46,3188,594.46,6,594.5,5,220097,1.89496e+09
au2412,21:02:42.0,594.48,3196,594.46,1,594.5,12,220099,1.89971e+09
au2412,21:02:42.500,594.48,3198,594.44,5,594.46,1,220099,1.9009e+09
au2412,21:02:43.0,594.44,3199,594.44,3,594.46,2,220099,1.9015e+09
au2412,21:02:43.500,594.44,3203,594.42,1,594.44,3,220097,1.90388e+09
au2412,21:02:44.0,594.44,3208,594.42,2,594.46,2,220098,1.90685e+09
au2412,21:02:44.500,594.44,3212,594.42,2,594.44,2,220096,1.90923e+09
au2412,21:02:45.0,594.44,3216,594.44,1,594.46,4,220096,1.9116e+09
au2412,21:02:45.500,594.4,3225,594.4,1,594.44,6,220098,1.91695e+09
au2412,21:02:46.0,594.44,3226,594.4,6,594.44,5,220098,1.91755e+09
