合约代码,UpdateTime,LastPrice,Volume,BidPrice1,BidVolume1,AskPrice1,AskVolume1,OpenInterest,Turnover
cu2410,20:24:50.500,76760,0,1.79769e+308,0,1.79769e+308,0,101686,0
cu2410,20:59:00.0,77060,953,77060,12,77100,2,101129,3.67191e+08
cu2410,21:00:00.0,77100,1121,77100,125,77150,10,101121,4.31956e+08
cu2410,21:00:00.500,77140,1259,77120,3,77140,5,101086,4.85182e+08
cu2410,21:00:01.0,77120,1353,77120,71,77140,4,101078,5.21434e+08
cu2410,21:00:01.500,77120,1402,77120,34,77140,4,101037,5.40331e+08
cu2410,21:00:02.0,77120,1421,77120,3,77130,7,101028,5.47658e+08
cu2410,21:00:02.500,77120,1473,77120,6,77130,31,101010,5.67709e+08
cu2410,21:00:03.0,77130,1517,77100,7,77130,29,100985,5.84676e+08
cu2410,21:00:03.500,77110,1537,77110,2,77130,36,100979,5.92388e+08
cu2410,21:00:04.0,77110,1557,77110,3,77120,11,100967,6.00099e+08
cu2410,21:00:04.500,77100,1565,77100,4,77120,29,100963,6.03183e+08
cu2410,21:00:05.0,77120,1584,77100,12,77120,23,100958,6.10509e+08
cu2410,21:00:05.500,77120,1602,77100,14,77110,2,100941,6.1745e+08
cu2410,21:00:06.0,77110,1611,77100,13,77110,4,100936,6.2092e+08
cu2410,21:00:06.500,77100,1649,77100,1,77110,3,100919,6.35569e+08
cu2410,21:00:07.0,77100,1661,77080,2,77100,7,100921,6.40195e+08
cu2410,21:00:07.500,77100,1679,77080,12,77100,6,100909,6.47134e+08
cu2410,21:00:08.0,77080,1699,77080,4,77100,5,100903,6.54844e+08
cu2410,21:00:08.500,77080,1702,77080,1,77090,4,100902,6.56e+08
cu2410,21:00:09.0,77080,1713,77070,7,77080,6,100895,6.6024e+08
cu2410,21:00:09.500,77100,1733,77090,5,77100,4,100886,6.67948e+08
cu2410,21:00:10.0,77080,1748,77080,3,77090,21,100883,6.7373e+08
cu2410,21:00:10.500,77080,1765,77060,11,77080,4,100875,6.80281e+08
cu2410,21:00:11.0,77070,1782,77070,1,77080,9,100865,6.86833e+08
cu2410,21:00:11.500,77080,1787,77070,20,77080,17,100860,6.8876e+08
cu2410,21:00:12.0,77080,1791,77070,10,77080,16,100861,6.90301e+08
cu2410,21:00:12.500,77080,1809,77070,1,77080,12,100854,6.97238e+08
cu2410,21:00:13.0,77070,1815,77060,12,77070,1,100852,6.9955e+08
cu2410,21:00:13.500,77070,1816,77060,14,77070,5,100851,6.99935e+08
cu2410,21:00:14.0,77060,1825,77060,3,77070,42,100842,7.03403e+08
cu2410,21:00:14.500,77060,1833,77060,6,77070,8,100837,7.06486e+08
cu2410,21:00:15.0,77060,1837,77060,3,77070,16,100834,7.08027e+08
cu2410,21:00:15.500,77060,1842,77050,3,77070,16,100834,7.09953e+08
cu2410,21:00:16.0,77060,1842,77050,3,77060,7,100834,7.09953e+08
cu2410,21:00:16.500,77060,1849,77050,2,77060,7,100833,7.1265e+08
cu2410,21:00:17.0,77060,1868,77050,31,77060,13,100833,7.19971e+08
cu2410,21:00:17.500,77060,1902,77060,1,77070,363,100820,7.33071e+08
cu2410,21:00:18.0,77050,1904,77040,4,77060,5,100820,7.33841e+08
cu2410,21:00:18.500,77050,1913,77040,23,77050,2,100816,7.37309e+08
cu2410,21:00:19.0,77040,1927,77030,7,77050,5,100809,7.42702e+08
cu2410,21:00:19.500,77030,1931,77030,32,77050,7,100809,7.44243e+08
cu2410,21:00:20.0,77040,1940,77030,44,77040,13,100811,7.4771e+08
cu2410,21:00:20.500,77040,1954,77030,4,77040,15,100802,7.53102e+08
cu2410,21:00:21.0,77030,1964,77030,2,77040,20,100802,7.56954e+08
cu2410,21:00:21.500,77040,1979,77020,3,77040,11,100803,7.62732e+08
cu2410,21:00:22.0,77040,1996,77020,25,77040,5,100798,7.6928e+08
cu2410,21:00:22.500,77030,2000,77030,3,77040,8,100798,7.70821e+08
cu2410,21:00:23.0,77020,2008,77020,3,77030,3,100794,7.73902e+08
cu2410,21:00:23.500,77030,2062,77020,23,77030,3,100765,7.947e+08
cu2410,21:00:24.0,77030,2077,77020,16,77030,4,100762,8.00477e+08
cu2410,21:00:24.500,77030,2079,77010,5,77020,4,100762,8.01247e+08
cu2410,21:00:25.0,77020,2094,77010,30,77020,1,100750,8.07024e+08
cu2410,21:00:25.500,77020,2102,77010,30,77020,7,100747,8.10105e+08
cu2410,21:00:26.0,77020,2115,77010,43,77020,4,100741,8.15111e+08
cu2410,21:00:26.500,77020,2133,77020,20,77030,9,100733,8.22043e+08
cu2410,21:00:27.0,77020,2142,77020,28,77030,11,100728,8.25509e+08
cu2410,21:00:27.500,77010,2183,77020,2,77030,4,100714,8.41298e+08
cu2410,21:00:28.0,77030,2214,77020,9,77030,7,100709,8.53237e+08
cu2410,21:00:28.500,77030,2233,77020,14,77030,1,100702,8.60555e+08
cu2410,21:00:29.0,77030,2248,77030,2,77040,363,100693,8.66332e+08
cu2410,21:00:29.500,77020,2257,77020,3,77030,6,100697,8.69798e+08
cu2410,21:00:30.0,77020,2268,77000,3,77020,4,100693,8.74034e+08
cu2410,21:00:30.500,77010,2275,77010,7,77020,21,100689,8.76729e+08
cu2410,21:00:31.0,77020,2295,77010,7,77020,2,100674,8.84431e+08
cu2410,21:00:31.500,77000,2310,77000,12,77020,14,100667,8.90207e+08
cu2410,21:00:32.0,77020,2326,77010,12,77020,20,100658,8.96369e+08
cu2410,21:00:32.500,77010,2336,77010,3,77020,18,100652,9.0022e+08
cu2410,21:00:33.0,77010,2342,77010,12,77020,24,100650,9.0253e+08
cu2410,21:00:33.500,77020,2347,77010,13,77020,19,100647,9.04456e+08
cu2410,21:00:34.0,77010,2369,77010,29,77020,12,100629,9.12927e+08
cu2410,21:00:34.500,77020,2372,77010,14,77020,25,100627,9.14083e+08
cu2410,21:00:35.0,77020,2375,77010,13,77020,24,100624,9.15238e+08
cu2410,21:00:35.500,77010,2376,77010,13,77020,23,100623,9.15623e+08
cu2410,21:00:36.0,77020,2386,77010,14,77020,17,100613,9.19474e+08
cu2410,21:00:36.500,77020,2389,77010,17,77020,20,100612,9.20629e+08
cu2410,21:00:37.0,77010,2395,77010,17,77020,38,100607,9.2294e+08
cu2410,21:00:37.500,77020,2398,77010,14,77020,35,100605,9.24095e+08
cu2410,21:00:38.0,77020,2405,77010,40,77020,16,100602,9.26791e+08
cu2410,21:00:38.500,77010,2429,77010,13,77020,11,100585,9.36033e+08
cu2410,21:00:39.0,77020,2437,77010,16,77020,8,100578,9.39113e+08
cu2410,21:00:39.500,77010,2445,77010,12,77020,5,100576,9.42194e+08
cu2410,21:00:40.0,77010,2449,77010,34,77020,14,100576,9.43734e+08
cu2410,21:00:40.500,77010,2451,77010,11,77020,13,100577,9.44504e+08
cu2410,21:00:41.0,77020,2462,77010,10,77020,6,100576,9.4874e+08
cu2410,21:00:41.500,77020,2480,77010,12,77020,14,100579,9.55672e+08
cu2410,21:00:42.0,77020,2497,77020,1,77030,363,100581,9.62219e+08
cu2410,21:00:42.500,77030,2501,77020,1,77030,362,100580,9.63759e+08
cu2410,21:00:43.0,77030,2503,77020,7,77030,362,100581,9.64529e+08
cu2410,21:00:43.500,77020,2511,77010,3,77020,5,100585,9.6761e+08
cu2410,21:00:44.0,77020,2518,77020,1,77030,362,100579,9.70306e+08
cu2410,21:00:44.500,77030,2519,77020,3,77030,362,100579,9.70691e+08
cu2410,21:00:45.0,77020,2542,77010,8,77030,367,100560,9.79548e+08
cu2410,21:00:45.500,77020,2543,77010,12,77030,365,100560,9.79933e+08
cu2410,21:00:46.0,77030,2547,77020,9,77030,364,100559,9.81474e+08
cu2410,21:00:46.500,77030,2551,77020,20,77030,360,100557,9.83014e+08
cu2410,21:00:47.0,77020,2563,77020,9,77030,363,100547,9.87636e+08
cu2410,21:00:47.500,77020,2572,77010,18,77020,2,100545,9.91102e+08
cu2410,21:00:48.0,77020,2578,77010,20,77020,5,100547,9.93412e+08
cu2410,21:00:48.500,77020,2586,77010,22,77020,4,100541,9.96493e+08
cu2410,21:00:49.0,77020,2620,77020,36,77030,356,100557,1.00959e+09
cu2410,21:00:49.500,77030,2624,77020,36,77030,354,100556,1.01113e+09
cu2410,21:00:50.0,77030,2626,77020,41,77030,355,100555,1.0119e+09
cu2410,21:00:50.500,77030,2629,77020,41,77030,352,100554,1.01305e+09
cu2410,21:00:51.0,77030,2635,77020,40,77030,347,100553,1.01536e+09
cu2410,21:00:51.500,77020,2638,77020,58,77030,350,100552,1.01652e+09
cu2410,21:00:52.0,77020,2660,77020,59,77030,330,100550,1.02499e+09
cu2410,21:00:52.500,77030,2766,77020,76,77030,226,100471,1.06582e+09
cu2410,21:00:53.0,77030,2795,77020,78,77030,196,100464,1.07699e+09
cu2410,21:00:53.500,77030,2826,77020,78,77030,170,100461,1.08893e+09
cu2410,21:00:54.0,77020,2839,77020,72,77030,168,100449,1.09393e+09
cu2410,21:00:54.500,77020,2847,77020,66,77030,164,100443,1.09701e+09
cu2410,21:00:55.0,77030,2858,77020,66,77030,154,100439,1.10125e+09
cu2410,21:00:55.500,77030,2890,77020,37,77030,123,100439,1.11358e+09
cu2410,21:00:56.0,77020,2910,77020,39,77030,102,100437,1.12128e+09
cu2410,21:00:56.500,77030,2919,77020,65,77030,96,100433,1.12475e+09
cu2410,21:00:57.0,77030,2954,77020,66,77030,61,100424,1.13823e+09
cu2410,21:00:57.500,77030,2981,77020,59,77030,37,100413,1.14862e+09
cu2410,21:00:58.0,77030,3018,77020,59,77030,17,100402,1.16287e+09
cu2410,21:00:58.500,77030,3055,77030,3,77040,3,100387,1.17713e+09
cu2410,21:00:59.0,77040,3058,77030,8,77040,7,100387,1.17828e+09
cu2410,21:00:59.500,77030,3067,77030,2,77040,15,100380,1.18175e+09
cu2410,21:01:00.0,77040,3087,77030,5,77040,24,100367,1.18945e+09
cu2410,21:01:00.500,77030,3094,77030,12,77040,30,100361,1.19215e+09
cu2410,21:01:01.0,77040,3101,77030,16,77040,25,100361,1.19484e+09
cu2410,21:01:01.500,77040,3104,77030,25,77040,29,100359,1.196e+09
cu2410,21:01:02.0,77040,3111,77030,44,77040,39,100353,1.1987e+09
cu2410,21:01:02.500,77040,3120,77030,45,77040,31,100349,1.20216e+09
cu2410,21:01:03.0,77040,3126,77030,46,77040,30,100346,1.20447e+09
cu2410,21:01:03.500,77040,3131,77030,47,77040,25,100345,1.2064e+09
cu2410,21:01:04.0,77040,3140,77030,51,77040,20,100342,1.20987e+09
cu2410,21:01:04.500,77030,3164,77030,51,77040,3,100334,1.21911e+09
cu2410,21:01:05.0,77040,3172,77030,50,77040,2,100333,1.22219e+09
cu2410,21:01:05.500,77040,3183,77030,54,77050,1,100331,1.22643e+09
cu2410,21:01:06.0,77040,3188,77040,29,77050,15,100333,1.22836e+09
cu2410,21:01:06.500,77040,3197,77040,28,77050,8,100335,1.23182e+09
cu2410,21:01:07.0,77050,3199,77040,30,77050,8,100335,1.23259e+09
cu2410,21:01:07.500,77040,3205,77040,31,77050,4,100331,1.2349e+09
cu2410,21:01:08.0,77050,3215,77050,6,77060,3,100324,1.23876e+09
cu2410,21:01:08.500,77070,3226,77060,6,77070,6,100314,1.24299e+09
cu2410,21:01:09.0,77060,3233,77060,28,77070,8,100308,1.24569e+09
cu2410,21:01:09.500,77070,3235,77060,29,77070,7,100308,1.24646e+09
cu2410,21:01:10.0,77070,3235,77060,29,77070,22,100308,1.24646e+09
cu2410,21:01:10.500,77060,3239,77060,26,77070,21,100306,1.248e+09
cu2410,21:01:11.0,77070,3242,77060,28,77070,20,100304,1.24916e+09
cu2410,21:01:11.500,77070,3253,77060,28,77070,10,100296,1.2534e+09
cu2410,21:01:12.0,77060,3257,77060,53,77070,7,100296,1.25494e+09
cu2410,21:01:12.500,77060,3269,77060,45,77070,3,100295,1.25956e+09
cu2410,21:01:13.0,77070,3274,77060,59,77070,1,100293,1.26149e+09
cu2410,21:01:13.500,77060,3288,77060,61,77070,3,100281,1.26689e+09
cu2410,21:01:14.0,77070,3296,77060,60,77080,6,100278,1.26997e+09
cu2410,21:01:14.500,77070,3304,77070,27,77090,8,100273,1.27305e+09
cu2410,21:01:15.0,77090,3308,77080,10,77090,8,100273,1.27459e+09
cu2410,21:01:15.500,77090,3313,77090,1,77100,8,100269,1.27652e+09
cu2410,21:01:16.0,77090,3324,77080,17,77090,3,100262,1.28076e+09
cu2410,21:01:16.500,77080,3329,77080,21,77090,3,100261,1.28269e+09
cu2410,21:01:17.0,77090,3332,77080,21,77090,1,100259,1.28384e+09
cu2410,21:01:17.500,77090,3336,77090,1,77100,10,100256,1.28539e+09
cu2410,21:01:18.0,77100,3337,77090,3,77100,10,100257,1.28577e+09
cu2410,21:01:18.500,77090,3338,77090,4,77100,9,100257,1.28616e+09
cu2410,21:01:19.0,77100,3347,77080,18,77100,24,100253,1.28963e+09
cu2410,21:01:19.500,77080,3354,77080,17,77100,33,100252,1.29232e+09
cu2410,21:01:20.0,77080,3354,77080,17,77090,27,100252,1.29232e+09
cu2410,21:01:20.500,77090,3386,77080,4,77090,3,100236,1.30466e+09
cu2410,21:01:21.0,77080,3389,77080,16,77090,14,100234,1.30581e+09
cu2410,21:01:21.500,77090,3395,77080,20,77090,10,100228,1.30813e+09
cu2410,21:01:22.0,77090,3398,77080,19,77090,14,100228,1.30928e+09
cu2410,21:01:22.500,77090,3401,77080,21,77090,11,100227,1.31044e+09
cu2410,21:01:23.0,77090,3426,77080,36,77090,7,100207,1.32008e+09
cu2410,21:01:23.500,77090,3428,77080,20,77090,14,100206,1.32085e+09
cu2410,21:01:24.0,77090,3430,77080,36,77090,13,100205,1.32162e+09
cu2410,21:01:24.500,77090,3432,77080,20,77090,12,100204,1.32239e+09
cu2410,21:01:25.0,77090,3434,77080,18,77090,14,100203,1.32316e+09
cu2410,21:01:25.500,77090,3452,77080,34,77100,27,100204,1.3301e+09
cu2410,21:01:26.0,77100,3455,77090,2,77100,33,100202,1.33125e+09
cu2410,21:01:26.500,77080,3460,77080,13,77090,10,100201,1.33318e+09
cu2410,21:01:27.0,77090,3462,77080,16,77090,1,100200,1.33395e+09
cu2410,21:01:27.500,77090,3468,77080,35,77090,6,100199,1.33626e+09
cu2410,21:01:28.0,77090,3470,77080,15,77090,6,100198,1.33703e+09
cu2410,21:01:28.500,77090,3472,77080,14,77090,4,100197,1.33781e+09
cu2410,21:01:29.0,77090,3474,77080,22,77090,5,100196,1.33858e+09
cu2410,21:01:29.500,77080,3480,77080,17,77090,12,100197,1.34089e+09
cu2410,21:01:30.0,77080,3497,77070,4,77080,6,100194,1.34744e+09
cu2410,21:01:30.500,77080,3502,77070,4,77080,18,100193,1.34937e+09
cu2410,21:01:31.0,77090,3527,77080,10,77090,4,100187,1.359e+09
cu2410,21:01:31.500,77090,3533,77090,2,77100,28,100182,1.36132e+09
cu2410,21:01:32.0,77090,3537,77080,5,77090,31,100178,1.36286e+09
cu2410,21:01:32.500,77080,3542,77080,2,77090,20,100174,1.36478e+09
cu2410,21:01:33.0,77070,3549,77060,6,77080,4,100167,1.36748e+09
cu2410,21:01:33.500,77070,3552,77060,29,77080,8,100166,1.36864e+09
cu2410,21:01:34.0,77070,3553,77060,10,77070,1,100167,1.36902e+09
cu2410,21:01:34.500,77060,3555,77060,10,77070,4,100168,1.36979e+09
cu2410,21:01:35.0,77070,3557,77060,9,77070,4,100168,1.37056e+09
cu2410,21:01:35.500,77060,3564,77060,25,77080,2,100166,1.37326e+09
cu2410,21:01:36.0,77070,3569,77070,4,77080,11,100163,1.37519e+09
cu2410,21:01:36.500,77070,3579,77060,3,77070,2,100158,1.37904e+09
cu2410,21:01:37.0,77070,3580,77060,3,77070,6,100158,1.37943e+09
cu2410,21:01:37.500,77070,3582,77060,3,77070,4,100158,1.3802e+09
cu2410,21:01:38.0,77060,3585,77050,7,77060,1,100158,1.38135e+09
cu2410,21:01:38.500,77060,3587,77050,15,77060,3,100157,1.38213e+09
cu2410,21:01:39.0,77060,3590,77050,15,77060,3,100155,1.38328e+09
cu2410,21:01:39.500,77050,3594,77050,17,77060,4,100155,1.38482e+09
cu2410,21:01:40.0,77060,3597,77050,5,77060,5,100154,1.38598e+09
cu2410,21:01:40.500,77060,3603,77060,5,77070,4,100149,1.38829e+09
cu2410,21:01:41.0,77060,3610,77050,4,77060,8,100144,1.39099e+09
cu2410,21:01:41.500,77060,3611,77050,6,77060,1,100144,1.39137e+09
cu2410,21:01:42.0,77060,3613,77050,8,77060,2,100143,1.39214e+09
cu2410,21:01:42.500,77060,3616,77050,8,77070,8,100141,1.3933e+09
cu2410,21:01:43.0,77060,3618,77050,8,77070,10,100140,1.39407e+09
cu2410,21:01:43.500,77050,3621,77050,12,77060,7,100138,1.39522e+09
cu2410,21:01:44.0,77060,3624,77050,8,77060,8,100137,1.39638e+09
cu2410,21:01:44.500,77060,3627,77050,21,77060,5,100136,1.39754e+09
cu2410,21:01:45.0,77060,3634,77050,8,77060,2,100130,1.40023e+09
cu2410,21:01:45.500,77060,3639,77050,38,77060,37,100130,1.40216e+09
cu2410,21:01:46.0,77060,3643,77050,34,77060,36,100132,1.4037e+09
cu2410,21:01:46.500,77060,3644,77050,2,77060,35,100133,1.40409e+09
cu2410,21:01:47.0,77050,3646,77050,23,77060,36,100133,1.40486e+09
cu2410,21:01:47.500,77050,3646,77050,23,77060,38,100133,1.40486e+09
cu2410,21:01:48.0,77060,3649,77050,23,77060,33,100133,1.40601e+09
cu2410,21:01:48.500,77060,3655,77050,23,77060,27,100139,1.40833e+09
cu2410,21:01:49.0,77060,3660,77050,23,77060,23,100140,1.41025e+09
cu2410,21:01:49.500,77060,3662,77050,23,77060,21,100142,1.41102e+09
cu2410,21:01:50.0,77060,3668,77050,22,77060,22,100142,1.41333e+09
cu2410,21:01:50.500,77060,3668,77050,22,77060,24,100142,1.41333e+09
cu2410,21:01:51.0,77060,3674,77050,22,77060,20,100143,1.41565e+09
cu2410,21:01:51.500,77060,3695,77050,25,77060,1,100132,1.42374e+09
cu2410,21:01:52.0,77060,3699,77070,1,77080,5,100128,1.42528e+09
cu2410,21:01:52.500,77060,3706,77060,15,77070,9,100121,1.42798e+09
cu2410,21:01:53.0,77070,3707,77060,9,77070,10,100121,1.42836e+09
cu2410,21:01:53.500,77070,3708,77060,6,77070,18,100121,1.42875e+09
cu2410,21:01:54.0,77070,3708,77060,25,77070,20,100121,1.42875e+09
cu2410,21:01:54.500,77060,3710,77060,24,77070,18,100120,1.42952e+09
cu2410,21:01:55.0,77060,3712,77060,22,77070,23,100119,1.43029e+09
cu2410,21:01:55.500,77060,3718,77060,17,77070,19,100116,1.4326e+09
cu2410,21:01:56.0,77060,3718,77060,19,77070,21,100116,1.4326e+09
cu2410,21:01:56.500,77070,3719,77060,32,77070,17,100116,1.43298e+09
cu2410,21:01:57.0,77060,3722,77060,33,77070,15,100115,1.43414e+09
cu2410,21:01:57.500,77070,3726,77060,29,77070,11,100113,1.43568e+09
cu2410,21:01:58.0,77070,3733,77060,27,77070,7,100109,1.43838e+09
cu2410,21:01:58.500,77070,3734,77060,30,77070,16,100109,1.43876e+09
cu2410,21:01:59.0,77070,3737,77060,28,77070,15,100109,1.43992e+09
cu2410,21:01:59.500,77060,3757,77050,12,77060,1,100115,1.44763e+09
cu2410,21:02:00.0,77060,3758,77050,6,77060,11,100115,1.44801e+09
cu2410,21:02:00.500,77050,3759,77050,9,77060,27,100114,1.4484e+09
cu2410,21:02:01.0,77060,3763,77050,7,77060,27,100114,1.44994e+09
cu2410,21:02:01.500,77060,3764,77050,8,77060,26,100115,1.45032e+09
cu2410,21:02:02.0,77050,3765,77050,5,77060,29,100114,1.45071e+09
cu2410,21:02:02.500,77060,3770,77050,3,77060,29,100114,1.45264e+09
cu2410,21:02:03.0,77050,3774,77050,1,77060,27,100113,1.45418e+09
cu2410,21:02:03.500,77050,3775,77040,6,77060,27,100112,1.45456e+09
cu2410,21:02:04.0,77050,3775,77040,9,77050,11,100112,1.45456e+09
cu2410,21:02:04.500,77050,3776,77040,9,77050,14,100112,1.45495e+09
cu2410,21:02:05.0,77050,3793,77040,5,77050,4,100116,1.4615e+09
cu2410,21:02:05.500,77060,3808,77050,14,77060,10,100108,1.46728e+09
cu2410,21:02:06.0,77060,3813,77050,9,77060,15,100108,1.4692e+09
cu2410,21:02:06.500,77060,3816,77050,14,77060,15,100107,1.47036e+09
cu2410,21:02:07.0,77060,3834,77060,1,77070,13,100103,1.47729e+09
cu2410,21:02:07.500,77060,3835,77050,26,77070,19,100102,1.47768e+09
cu2410,21:02:08.0,77050,3839,77050,19,77070,24,100098,1.47922e+09
cu2410,21:02:08.500,77050,3839,77050,14,77060,11,100098,1.47922e+09
cu2410,21:02:09.0,77050,3841,77050,14,77060,12,100097,1.47999e+09
cu2410,21:02:09.500,77050,3843,77050,13,77060,6,100097,1.48076e+09
cu2410,21:02:10.0,77060,3844,77050,16,77060,12,100097,1.48115e+09
cu2410,21:02:10.500,77060,3847,77050,15,77060,9,100097,1.4823e+09
cu2410,21:02:11.0,77050,3858,77050,14,77060,8,100102,1.48654e+09
cu2410,21:02:11.500,77050,3861,77050,15,77060,6,100100,1.4877e+09
cu2410,21:02:12.0,77060,3868,77050,10,77070,14,100094,1.49039e+09
cu2410,21:02:12.500,77060,3870,77060,30,77070,18,100094,1.49116e+09
cu2410,21:02:13.0,77070,3872,77060,29,77070,20,100093,1.49193e+09
cu2410,21:02:13.500,77060,3878,77060,24,77070,13,100098,1.49425e+09
cu2410,21:02:14.0,77070,3884,77060,20,77070,20,100095,1.49656e+09
cu2410,21:02:14.500,77060,3894,77060,11,77070,17,100085,1.50041e+09
cu2410,21:02:15.0,77060,3903,77060,2,77070,19,100076,1.50388e+09
cu2410,21:02:15.500,77060,3905,77060,12,77070,20,100074,1.50465e+09
cu2410,21:02:16.0,77060,3906,77060,11,77070,15,100075,1.50503e+09
cu2410,21:02:16.500,77060,3906,77060,14,77070,14,100075,1.50503e+09
cu2410,21:02:17.0,77060,3906,77060,14,77070,17,100075,1.50503e+09
cu2410,21:02:17.500,77060,3906,77060,11,77070,22,100075,1.50503e+09
cu2410,21:02:18.0,77060,3909,77060,8,77070,24,100075,1.50619e+09
cu2410,21:02:18.500,77070,3926,77050,10,77070,13,100073,1.51274e+09
cu2410,21:02:19.0,77070,3931,77050,25,77060,3,100069,1.51467e+09
cu2410,21:02:19.500,77070,3941,77060,3,77070,10,100065,1.51852e+09
cu2410,21:02:20.0,77070,3941,77060,3,77070,18,100065,1.51852e+09
cu2410,21:02:20.500,77060,3944,77050,10,77070,18,100064,1.51968e+09
cu2410,21:02:21.0,77060,3944,77050,10,77060,3,100064,1.51968e+09
cu2410,21:02:21.500,77060,3945,77050,6,77060,8,100064,1.52006e+09
cu2410,21:02:22.0,77050,3947,77050,6,77060,14,100063,1.52083e+09
cu2410,21:02:22.500,77050,3950,77050,3,77060,14,100063,1.52199e+09
cu2410,21:02:23.0,77060,3958,77040,13,77050,4,100061,1.52507e+09
cu2410,21:02:23.500,77070,3974,77040,24,77070,7,100051,1.53123e+09
cu2410,21:02:24.0,77060,3975,77050,2,77060,9,100051,1.53162e+09
cu2410,21:02:24.500,77060,3976,77050,5,77070,14,100051,1.532e+09
cu2410,21:02:25.0,77060,3976,77050,15,77070,17,100051,1.532e+09
cu2410,21:02:25.500,77050,3977,77050,22,77070,14,100050,1.53239e+09
cu2410,21:02:26.0,77070,3985,77050,37,77070,1,100052,1.53547e+09
cu2410,21:02:26.500,77060,3994,77050,20,77070,20,100048,1.53894e+09
cu2410,21:02:27.0,77060,3994,77050,5,77060,10,100048,1.53894e+09
cu2410,21:02:27.500,77050,3995,77050,7,77060,2,100047,1.53933e+09
cu2410,21:02:28.0,77050,3995,77050,7,77060,4,100047,1.53933e+09
cu2410,21:02:28.500,77060,3997,77050,3,77060,9,100046,1.5401e+09
cu2410,21:02:29.0,77060,3997,77050,4,77060,12,100046,1.5401e+09
cu2410,21:02:29.500,77060,4003,77050,4,77060,4,100043,1.54241e+09
cu2410,21:02:30.0,77050,4004,77050,6,77060,9,100043,1.54279e+09
cu2410,21:02:30.500,77060,4005,77050,6,77060,6,100042,1.54318e+09
cu2410,21:02:31.0,77060,4005,77050,6,77060,10,100042,1.54318e+09
cu2410,21:02:31.500,77070,4021,77060,10,77070,2,100032,1.54934e+09
cu2410,21:02:32.0,77060,4023,77060,28,77070,2,100032,1.55011e+09
cu2410,21:02:32.500,77060,4023,77060,24,77070,7,100032,1.55011e+09
cu2410,21:02:33.0,77060,4023,77060,26,77070,5,100032,1.55011e+09
cu2410,21:02:33.500,77060,4023,77060,27,77070,2,100032,1.55011e+09
cu2410,21:02:34.0,77070,4027,77070,5,77080,20,100032,1.55166e+09
cu2410,21:02:34.500,77070,4029,77070,4,77080,21,100033,1.55243e+09
cu2410,21:02:35.0,77070,4035,77060,27,77080,19,100030,1.55474e+09
cu2410,21:02:35.500,77070,4035,77060,36,77080,19,100030,1.55474e+09
cu2410,21:02:36.0,77070,4035,77060,36,77070,1,100030,1.55474e+09
cu2410,21:02:36.500,77060,4036,77060,35,77070,6,100030,1.55512e+09
cu2410,21:02:37.0,77060,4036,77060,35,77070,6,100030,1.55512e+09
cu2410,21:02:37.500,77070,4052,77070,1,77080,10,100017,1.56129e+09
cu2410,21:02:38.0,77080,4068,77080,2,77090,35,100012,1.56746e+09
cu2410,21:02:38.500,77090,4077,77080,4,77090,33,100003,1.57092e+09
cu2410,21:02:39.0,77090,4085,77080,19,77090,24,99995,1.57401e+09
cu2410,21:02:39.500,77090,4108,77080,15,77090,1,99986,1.58287e+09
cu2410,21:02:40.0,77100,4118,77090,8,77100,18,99979,1.58673e+09
cu2410,21:02:40.500,77100,4126,77090,10,77100,12,99974,1.58981e+09
cu2410,21:02:41.0,77110,4144,77100,3,77110,14,99960,1.59675e+09
cu2410,21:02:41.500,77110,4145,77100,11,77110,13,99959,1.59714e+09
cu2410,21:02:42.0,77110,4145,77100,11,77110,14,99959,1.59714e+09
cu2410,21:02:42.500,77100,4151,77090,9,77100,1,99955,1.59945e+09
cu2410,21:02:43.0,77110,4158,77100,5,77110,7,99948,1.60215e+09
cu2410,21:02:43.500,77110,4160,77100,9,77110,5,99946,1.60292e+09
cu2410,21:02:44.0,77110,4164,77100,9,77110,2,99942,1.60446e+09
cu2410,21:02:44.500,77120,4168,77110,2,77120,10,99938,1.606e+09
cu2410,21:02:45.0,77120,4174,77110,16,77120,11,99932,1.60832e+09
cu2410,21:02:45.500,77110,4178,77110,21,77120,6,99929,1.60986e+09
cu2410,21:02:46.0,77120,4185,77120,4,77130,3,99922,1.61256e+09
cu2410,21:02:46.500,77130,4187,77120,10,77130,9,99921,1.61333e+09
cu2410,21:02:47.0,77130,4191,77120,8,77130,1,99918,1.61487e+09
cu2410,21:02:47.500,77130,4191,77120,8,77130,8,99918,1.61487e+09
cu2410,21:02:48.0,77120,4197,77120,2,77130,10,99917,1.61719e+09
cu2410,21:02:48.500,77120,4203,77110,5,77130,6,99916,1.6195e+09
cu2410,21:02:49.0,77130,4204,77110,8,77130,5,99915,1.61989e+09
cu2410,21:02:49.500,77130,4205,77120,1,77130,9,99915,1.62027e+09
cu2410,21:02:50.0,77120,4206,77110,5,77120,12,99915,1.62066e+09
cu2410,21:02:50.500,77120,4209,77110,3,77120,1,99913,1.62181e+09
cu2410,21:02:51.0,77110,4213,77100,9,77130,15,99915,1.62336e+09
cu2410,21:02:51.500,77110,4213,77100,6,77120,22,99915,1.62336e+09
cu2410,21:02:52.0,77110,4214,77100,5,77110,8,99916,1.62374e+09
cu2410,21:02:52.500,77120,4223,77100,1,77120,13,99916,1.62721e+09
